"id","URL_CtP","School_Name","City","State","Zip"
3310,"https://ChangingThePresent.org/collections/Texas-Christian-University","Texas Christian University","","",0
3311,"https://ChangingThePresent.org/collections/Texas-College","Texas College","","",0
3312,"https://ChangingThePresent.org/collections/Texas-County-Technical-College","Texas County Technical College","","",0
3313,"https://ChangingThePresent.org/collections/Texas-Lutheran-University","Texas Lutheran University","","",0
3314,"https://ChangingThePresent.org/collections/Texas-Southern-University","Texas Southern University","","",0
3315,"https://ChangingThePresent.org/collections/Texas-State-Technical-College-Harlingen","Texas State Technical College-Harlingen","","",0
3316,"https://ChangingThePresent.org/collections/Texas-State-Technical-College-Marshall","Texas State Technical College-Marshall","","",0
3317,"https://ChangingThePresent.org/collections/Texas-State-Technical-College-Waco","Texas State Technical College-Waco","","",0
3318,"https://ChangingThePresent.org/collections/Texas-State-Technical-College-West-Texas","Texas State Technical College-West Texas","","",0
3319,"https://ChangingThePresent.org/collections/Texas-State-University","Texas State University","","",0
3320,"https://ChangingThePresent.org/collections/Texas-Tech-University","Texas Tech University","","",0
3321,"https://ChangingThePresent.org/collections/Texas-Tech-University-Health-Sciences-Center","Texas Tech University Health Sciences Center","","",0
3322,"https://ChangingThePresent.org/collections/Texas-Wesleyan-University","Texas Wesleyan University","","",0
3323,"https://ChangingThePresent.org/collections/Texas-Woman-S-University","Texas Woman's University","","",0
3324,"https://ChangingThePresent.org/collections/Thaddeus-Stevens-College-Of-Technology","Thaddeus Stevens College of Technology","","",0
3325,"https://ChangingThePresent.org/collections/The-Ailey-School","The Ailey School","","",0
3326,"https://ChangingThePresent.org/collections/The-Baptist-College-Of-Florida","The Baptist College of Florida","","",0
3327,"https://ChangingThePresent.org/collections/The-Boston-Conservatory","The Boston Conservatory","","",0
3328,"https://ChangingThePresent.org/collections/The-California-Maritime-Academy","The California Maritime Academy","","",0
3329,"https://ChangingThePresent.org/collections/The-Chicago-School-Of-Professional-Psychology-At-Chicago","The Chicago School of Professional Psychology at Chicago","","",0
3330,"https://ChangingThePresent.org/collections/The-Chicago-School-Of-Professional-Psychology-At-Irvine","The Chicago School of Professional Psychology at Irvine","","",0
3331,"https://ChangingThePresent.org/collections/The-Chicago-School-Of-Professional-Psychology-At-Los-Angeles","The Chicago School of Professional Psychology at Los Angeles","","",0
3332,"https://ChangingThePresent.org/collections/The-Chicago-School-Of-Professional-Psychology-At-Washington-Dc","The Chicago School of Professional Psychology at Washington DC","","",0
3333,"https://ChangingThePresent.org/collections/The-Chicago-School-Of-Professional-Psychology-At-Westwood","The Chicago School of Professional Psychology at Westwood","","",0
3334,"https://ChangingThePresent.org/collections/The-Christ-College-Of-Nursing-And-Health-Sciences","The Christ College of Nursing and Health Sciences","","",0
3335,"https://ChangingThePresent.org/collections/The-College-Of-Idaho","The College of Idaho","","",0
3336,"https://ChangingThePresent.org/collections/The-College-Of-New-Jersey","The College of New Jersey","","",0
3337,"https://ChangingThePresent.org/collections/The-College-Of-New-Rochelle","The College of New Rochelle","","",0
3338,"https://ChangingThePresent.org/collections/The-College-Of-Saint-Rose","The College of Saint Rose","","",0
3339,"https://ChangingThePresent.org/collections/The-College-Of-Saint-Scholastica","The College of Saint Scholastica","","",0
3340,"https://ChangingThePresent.org/collections/The-College-Of-Wooster","The College of Wooster","","",0
3341,"https://ChangingThePresent.org/collections/The-Community-College-Of-Baltimore-County","The Community College of Baltimore County","","",0
3342,"https://ChangingThePresent.org/collections/The-Commonwealth-Medical-College","The Commonwealth Medical College","","",0
3343,"https://ChangingThePresent.org/collections/The-Dickinson-School-Of-Law-Of-The-Pennsylvania-State-University","The Dickinson School of Law of the Pennsylvania State University","","",0
3344,"https://ChangingThePresent.org/collections/The-English-Center","The English Center","","",0
3345,"https://ChangingThePresent.org/collections/The-Evergreen-State-College","The Evergreen State College","","",0
3346,"https://ChangingThePresent.org/collections/The-General-Theological-Seminary","The General Theological Seminary","","",0
3347,"https://ChangingThePresent.org/collections/The-John-Marshall-Law-School","The John Marshall Law School","","",0
3348,"https://ChangingThePresent.org/collections/The-Juilliard-School","The Juilliard School","","",0
3349,"https://ChangingThePresent.org/collections/The-Kingâ€™S-College","The Kingâ€™s College","","",0
3350,"https://ChangingThePresent.org/collections/The-Landing-School","The Landing School","","",0
3351,"https://ChangingThePresent.org/collections/The-Lincoln-University","The Lincoln University","","",0
3352,"https://ChangingThePresent.org/collections/The-Master-S-College-And-Seminary","The Master's College and Seminary","","",0
3353,"https://ChangingThePresent.org/collections/The-New-England-Conservatory-Of-Music","The New England Conservatory of Music","","",0
3354,"https://ChangingThePresent.org/collections/The-New-School","The New School","","",0
3355,"https://ChangingThePresent.org/collections/The-Robert-B-Miller-College","The Robert B Miller College","","",0
3356,"https://ChangingThePresent.org/collections/The-Sage-Colleges","The Sage Colleges","","",0
3357,"https://ChangingThePresent.org/collections/The-Santa-Barbara-And-Ventura-Colleges-Of-Lawâ€“Santa-Barbara","The Santa Barbara and Ventura Colleges of Lawâ€“Santa Barbara","","",0
3358,"https://ChangingThePresent.org/collections/The-Santa-Barbara-And-Ventura-Colleges-Of-Law-Ventura","The Santa Barbara and Ventura Colleges of Law-Ventura","","",0
3359,"https://ChangingThePresent.org/collections/The-Seattle-School-Of-Theology-&-Psychology","The Seattle School of Theology & Psychology","","",0
3360,"https://ChangingThePresent.org/collections/The-Southern-Baptist-Theological-Seminary","The Southern Baptist Theological Seminary","","",0
3361,"https://ChangingThePresent.org/collections/The-University-Of-Alabama","The University of Alabama","","",0
3362,"https://ChangingThePresent.org/collections/The-University-Of-America","The University of America","","",0
3363,"https://ChangingThePresent.org/collections/The-University-Of-Findlay","The University of Findlay","","",0
3364,"https://ChangingThePresent.org/collections/The-University-Of-Montana","The University of Montana","","",0
3365,"https://ChangingThePresent.org/collections/The-University-Of-Montana-Western","The University of Montana-Western","","",0
3366,"https://ChangingThePresent.org/collections/The-University-Of-Tampa","The University of Tampa","","",0
3367,"https://ChangingThePresent.org/collections/The-University-Of-Tennessee-Chattanooga","The University of Tennessee-Chattanooga","","",0
3368,"https://ChangingThePresent.org/collections/The-University-Of-Tennessee-Knoxville","The University of Tennessee-Knoxville","","",0
3369,"https://ChangingThePresent.org/collections/The-University-Of-Tennessee-Martin","The University of Tennessee-Martin","","",0
3370,"https://ChangingThePresent.org/collections/The-University-Of-Texas-At-Arlington","The University of Texas at Arlington","","",0
3371,"https://ChangingThePresent.org/collections/The-University-Of-Texas-At-Austin","The University of Texas at Austin","","",0
3372,"https://ChangingThePresent.org/collections/The-University-Of-Texas-At-Brownsville","The University of Texas at Brownsville","","",0
3373,"https://ChangingThePresent.org/collections/The-University-Of-Texas-At-Dallas","The University of Texas at Dallas","","",0
3374,"https://ChangingThePresent.org/collections/The-University-Of-Texas-At-El-Paso","The University of Texas at El Paso","","",0
3375,"https://ChangingThePresent.org/collections/The-University-Of-Texas-At-San-Antonio","The University of Texas at San Antonio","","",0
3376,"https://ChangingThePresent.org/collections/The-University-Of-Texas-At-Tyler","The University of Texas at Tyler","","",0
3377,"https://ChangingThePresent.org/collections/The-University-Of-Texas-Health-Science-Center-At-Houston","The University of Texas Health Science Center at Houston","","",0
3378,"https://ChangingThePresent.org/collections/The-University-Of-Texas-Health-Science-Center-At-San-Antonio","The University of Texas Health Science Center at San Antonio","","",0
3379,"https://ChangingThePresent.org/collections/The-University-Of-Texas-Md-Anderson-Cancer-Center","The University of Texas MD Anderson Cancer Center","","",0
3380,"https://ChangingThePresent.org/collections/The-University-Of-Texas-Medical-Branch","The University of Texas Medical Branch","","",0
3381,"https://ChangingThePresent.org/collections/The-University-Of-Texas-Of-The-Permian-Basin","The University of Texas of the Permian Basin","","",0
3382,"https://ChangingThePresent.org/collections/The-University-Of-Texas-Pan-American","The University of Texas-Pan American","","",0
3383,"https://ChangingThePresent.org/collections/The-University-Of-The-Arts","The University of the Arts","","",0
3384,"https://ChangingThePresent.org/collections/The-University-Of-Virginia-S-College-At-Wise","The University of Virginia's College at Wise","","",0
3385,"https://ChangingThePresent.org/collections/Vermont-Law-School","Vermont Law School","","",0
3386,"https://ChangingThePresent.org/collections/The-University-Of-West-Florida","The University of West Florida","","",0
3387,"https://ChangingThePresent.org/collections/The-Wright-Institute","The Wright Institute","","",0
3388,"https://ChangingThePresent.org/collections/Theological-Seminary-Of-The-Reformed-Episcopal-Church","Theological Seminary of the Reformed Episcopal Church","","",0
3389,"https://ChangingThePresent.org/collections/Thiel-College","Thiel College","","",0
3390,"https://ChangingThePresent.org/collections/Thomas-Aquinas-College","Thomas Aquinas College","","",0
3391,"https://ChangingThePresent.org/collections/Thomas-College","Thomas College","","",0
3392,"https://ChangingThePresent.org/collections/Thomas-Edison-State-College","Thomas Edison State College","","",0
3393,"https://ChangingThePresent.org/collections/Thomas-Jefferson-School-Of-Law","Thomas Jefferson School of Law","","",0
3394,"https://ChangingThePresent.org/collections/Thomas-Jefferson-University","Thomas Jefferson University","","",0
3395,"https://ChangingThePresent.org/collections/Thomas-More-College","Thomas More College","","",0
3396,"https://ChangingThePresent.org/collections/Thomas-More-College-Of-Liberal-Arts","Thomas More College of Liberal Arts","","",0
3397,"https://ChangingThePresent.org/collections/Thomas-Nelson-Community-College","Thomas Nelson Community College","","",0
3398,"https://ChangingThePresent.org/collections/Thomas-University","Thomas University","","",0
3399,"https://ChangingThePresent.org/collections/Three-Rivers-Community-College","Three Rivers Community College","","",0
3400,"https://ChangingThePresent.org/collections/Three-Rivers-Community-College","Three Rivers Community College","","",0
3401,"https://ChangingThePresent.org/collections/Thunderbird-School-Of-Global-Management","Thunderbird School of Global Management","","",0
3402,"https://ChangingThePresent.org/collections/Tidewater-Community-College","Tidewater Community College","","",0
3403,"https://ChangingThePresent.org/collections/Tiffin-University","Tiffin University","","",0
3404,"https://ChangingThePresent.org/collections/Tillamook-Bay-Community-College","Tillamook Bay Community College","","",0
3405,"https://ChangingThePresent.org/collections/Toccoa-Falls-College","Toccoa Falls College","","",0
3406,"https://ChangingThePresent.org/collections/Tohono-O-Odham-Community-College","Tohono O'Odham Community College","","",0
3407,"https://ChangingThePresent.org/collections/Toledo-Public-Schools-Adult-And-Continuing-Education","Toledo Public Schools Adult and Continuing Education","","",0
3408,"https://ChangingThePresent.org/collections/Toledo-Restaurant-Training-Center","Toledo Restaurant Training Center","","",0
3409,"https://ChangingThePresent.org/collections/Tom-P-Haney-Technical-Center","Tom P Haney Technical Center","","",0
3410,"https://ChangingThePresent.org/collections/Tompkins-Cortland-Community-College","Tompkins Cortland Community College","","",0
3411,"https://ChangingThePresent.org/collections/Tooele-Applied-Technology-College","Tooele Applied Technology College","","",0
3412,"https://ChangingThePresent.org/collections/Torah-Temimah-Talmudical-Seminary","Torah Temimah Talmudical Seminary","","",0
3413,"https://ChangingThePresent.org/collections/Tougaloo-College","Tougaloo College","","",0
3414,"https://ChangingThePresent.org/collections/Touro-College","Touro College","","",0
3415,"https://ChangingThePresent.org/collections/Touro-University-California","Touro University California","","",0
3416,"https://ChangingThePresent.org/collections/Touro-University-Nevada","Touro University Nevada","","",0
3417,"https://ChangingThePresent.org/collections/Touro-University-Worldwide","Touro University Worldwide","","",0
3418,"https://ChangingThePresent.org/collections/Towson-University","Towson University","","",0
3419,"https://ChangingThePresent.org/collections/Transylvania-University","Transylvania University","","",0
3420,"https://ChangingThePresent.org/collections/Traviss-Career-Center","Traviss Career Center","","",0
3421,"https://ChangingThePresent.org/collections/Treasure-Valley-Community-College","Treasure Valley Community College","","",0
3422,"https://ChangingThePresent.org/collections/Trevecca-Nazarene-University","Trevecca Nazarene University","","",0
3423,"https://ChangingThePresent.org/collections/Tri-County-Regional-Vocational-Technical-High-School","Tri County Regional Vocational Technical High School","","",0
3424,"https://ChangingThePresent.org/collections/Tri-County-Technology-Center","Tri County Technology Center","","",0
3425,"https://ChangingThePresent.org/collections/Tri-County-Adult-Career-Center","Tri-County Adult Career Center","","",0
3426,"https://ChangingThePresent.org/collections/Tri-County-Community-College","Tri-County Community College","","",0
3427,"https://ChangingThePresent.org/collections/Tri-County-Technical-College","Tri-County Technical College","","",0
3428,"https://ChangingThePresent.org/collections/Trident-Technical-College","Trident Technical College","","",0
3429,"https://ChangingThePresent.org/collections/Trine-University","Trine University","","",0
3430,"https://ChangingThePresent.org/collections/Trine-University-Arizona-Regional-Campus","Trine University-Arizona Regional Campus","","",0
3431,"https://ChangingThePresent.org/collections/Trine-University-Regional/Non-Traditional-Campuses","Trine University-Regional/Non-Traditional Campuses","","",0
3432,"https://ChangingThePresent.org/collections/Trinidad-State-Junior-College","Trinidad State Junior College","","",0
3433,"https://ChangingThePresent.org/collections/Trinity-Baptist-College","Trinity Baptist College","","",0
3434,"https://ChangingThePresent.org/collections/Trinity-Bible-College","Trinity Bible College","","",0
3435,"https://ChangingThePresent.org/collections/Trinity-Christian-College","Trinity Christian College","","",0
3436,"https://ChangingThePresent.org/collections/Trinity-College-Of-Florida","Trinity College of Florida","","",0
3437,"https://ChangingThePresent.org/collections/Trinity-College-Of-Nursing-&-Health-Sciences","Trinity College of Nursing & Health Sciences","","",0
3438,"https://ChangingThePresent.org/collections/Trinity-Episcopal-School-For-Ministry","Trinity Episcopal School for Ministry","","",0
3439,"https://ChangingThePresent.org/collections/Trinity-Health-System-School-Of-Nursing","Trinity Health System School of Nursing","","",0
3440,"https://ChangingThePresent.org/collections/Trinity-International-University-Florida","Trinity International University-Florida","","",0
3441,"https://ChangingThePresent.org/collections/Trinity-International-University-Illinois","Trinity International University-Illinois","","",0
3442,"https://ChangingThePresent.org/collections/Trinity-Law-School","Trinity Law School","","",0
3443,"https://ChangingThePresent.org/collections/Trinity-Lutheran-College","Trinity Lutheran College","","",0
3444,"https://ChangingThePresent.org/collections/Trinity-Lutheran-Seminary","Trinity Lutheran Seminary","","",0
3445,"https://ChangingThePresent.org/collections/Trinity-University","Trinity University","","",0
3446,"https://ChangingThePresent.org/collections/Trinity-Valley-Community-College","Trinity Valley Community College","","",0
3447,"https://ChangingThePresent.org/collections/Trinity-Washington-University","Trinity Washington University","","",0
3448,"https://ChangingThePresent.org/collections/Tri-Rivers-Career-Center","Tri-Rivers Career Center","","",0
3449,"https://ChangingThePresent.org/collections/Tri-State-Bible-College","Tri-State Bible College","","",0
3450,"https://ChangingThePresent.org/collections/Triton-College","Triton College","","",0
3451,"https://ChangingThePresent.org/collections/Trocaire-College","Trocaire College","","",0
3452,"https://ChangingThePresent.org/collections/Troy-University","Troy University","","",0
3453,"https://ChangingThePresent.org/collections/Truckee-Meadows-Community-College","Truckee Meadows Community College","","",0
3454,"https://ChangingThePresent.org/collections/Truett-Mcconnell-College","Truett-McConnell College","","",0
3455,"https://ChangingThePresent.org/collections/Truman-Medical-Center-School-Of-Nurse-Anesthesia","Truman Medical Center School of Nurse Anesthesia","","",0
3456,"https://ChangingThePresent.org/collections/Truman-State-University","Truman State University","","",0
3457,"https://ChangingThePresent.org/collections/Trumbull-Career-&-Technical-Center","Trumbull Career & Technical Center","","",0
3458,"https://ChangingThePresent.org/collections/Tufts-University","Tufts University","","",0
3459,"https://ChangingThePresent.org/collections/Tulane-University-Of-Louisiana","Tulane University of Louisiana","","",0
3460,"https://ChangingThePresent.org/collections/Tulsa-Community-College","Tulsa Community College","","",0
3461,"https://ChangingThePresent.org/collections/Tulsa-Technology-Center-Broken-Arrow-Campus","Tulsa Technology Center-Broken Arrow Campus","","",0
3462,"https://ChangingThePresent.org/collections/Tulsa-Technology-Center-Lemley-Campus","Tulsa Technology Center-Lemley Campus","","",0
3463,"https://ChangingThePresent.org/collections/Tulsa-Technology-Center-Owasso-Campus","Tulsa Technology Center-Owasso Campus","","",0
3464,"https://ChangingThePresent.org/collections/Tulsa-Technology-Center-Peoria-Campus","Tulsa Technology Center-Peoria Campus","","",0
3465,"https://ChangingThePresent.org/collections/Tulsa-Technology-Center-Riverside-Campus","Tulsa Technology Center-Riverside Campus","","",0
3466,"https://ChangingThePresent.org/collections/Tulsa-Technology-Center-Sand-Springs-Campus","Tulsa Technology Center-Sand Springs Campus","","",0
3467,"https://ChangingThePresent.org/collections/Tunxis-Community-College","Tunxis Community College","","",0
3468,"https://ChangingThePresent.org/collections/Turtle-Mountain-Community-College","Turtle Mountain Community College","","",0
3469,"https://ChangingThePresent.org/collections/Tusculum-College","Tusculum College","","",0
3470,"https://ChangingThePresent.org/collections/Tuskegee-University","Tuskegee University","","",0
3471,"https://ChangingThePresent.org/collections/Twin-Rivers-Adult-School","Twin Rivers Adult School","","",0
3472,"https://ChangingThePresent.org/collections/Tyler-Junior-College","Tyler Junior College","","",0
3473,"https://ChangingThePresent.org/collections/U-S-Grant-Joint-Vocational-School","U S Grant Joint Vocational School","","",0
3474,"https://ChangingThePresent.org/collections/Uintah-Basin-Applied-Technology-College","Uintah Basin Applied Technology College","","",0
3475,"https://ChangingThePresent.org/collections/Ukiah-Adult-School","Ukiah Adult School","","",0
3476,"https://ChangingThePresent.org/collections/Ulster-Boces-School-Of-Practical-Nursing","Ulster BOCES School of Practical Nursing","","",0
3477,"https://ChangingThePresent.org/collections/Ulster-County-Community-College","Ulster County Community College","","",0
3478,"https://ChangingThePresent.org/collections/Umpqua-Community-College","Umpqua Community College","","",0
3479,"https://ChangingThePresent.org/collections/Unification-Theological-Seminary","Unification Theological Seminary","","",0
3480,"https://ChangingThePresent.org/collections/Union-College","Union College","","",0
3481,"https://ChangingThePresent.org/collections/Union-College","Union College","","",0
3482,"https://ChangingThePresent.org/collections/Union-College","Union College","","",0
3483,"https://ChangingThePresent.org/collections/Union-County-College","Union County College","","",0
3484,"https://ChangingThePresent.org/collections/Union-County-Vocational-Technical-School","Union County Vocational Technical School","","",0
3485,"https://ChangingThePresent.org/collections/Union-Graduate-College","Union Graduate College","","",0
3486,"https://ChangingThePresent.org/collections/Union-Institute-&-University","Union Institute & University","","",0
3487,"https://ChangingThePresent.org/collections/Union-Presbyterian-Seminary","Union Presbyterian Seminary","","",0
3488,"https://ChangingThePresent.org/collections/Union-Theological-Seminary-In-The-City-Of-New-York","Union Theological Seminary in the City of New York","","",0
3489,"https://ChangingThePresent.org/collections/Union-University","Union University","","",0
3490,"https://ChangingThePresent.org/collections/United-States-Sports-Academy","United States Sports Academy","","",0
3491,"https://ChangingThePresent.org/collections/United-Talmudical-Seminary","United Talmudical Seminary","","",0
3492,"https://ChangingThePresent.org/collections/United-Technical-Center","United Technical Center","","",0
3493,"https://ChangingThePresent.org/collections/United-Theological-Seminary","United Theological Seminary","","",0
3494,"https://ChangingThePresent.org/collections/United-Theological-Seminary-Of-The-Twin-Cities","United Theological Seminary of the Twin Cities","","",0
3495,"https://ChangingThePresent.org/collections/United-Tribes-Technical-College","United Tribes Technical College","","",0
3496,"https://ChangingThePresent.org/collections/Unity-College","Unity College","","",0
3497,"https://ChangingThePresent.org/collections/Unitypoint-Health-Des-Moines-School-Of-Radiologic-Technology","UnityPoint Health-Des Moines School of Radiologic Technology","","",0
3498,"https://ChangingThePresent.org/collections/University-At-Buffalo","University at Buffalo","","",0
3499,"https://ChangingThePresent.org/collections/University-Of-Akron-Main-Campus","University of Akron Main Campus","","",0
3500,"https://ChangingThePresent.org/collections/University-Of-Akron-Wayne-College","University of Akron Wayne College","","",0
3501,"https://ChangingThePresent.org/collections/University-Of-Alabama-At-Birmingham","University of Alabama at Birmingham","","",0
3502,"https://ChangingThePresent.org/collections/University-Of-Alabama-In-Huntsville","University of Alabama in Huntsville","","",0
3503,"https://ChangingThePresent.org/collections/University-Of-Alaska-Anchorage","University of Alaska Anchorage","","",0
3504,"https://ChangingThePresent.org/collections/University-Of-Alaska-Fairbanks","University of Alaska Fairbanks","","",0
3505,"https://ChangingThePresent.org/collections/University-Of-Alaska-Southeast","University of Alaska Southeast","","",0
3506,"https://ChangingThePresent.org/collections/University-Of-Arizona","University of Arizona","","",0
3507,"https://ChangingThePresent.org/collections/University-Of-Arkansas","University of Arkansas","","",0
3508,"https://ChangingThePresent.org/collections/University-Of-Arkansas-At-Little-Rock","University of Arkansas at Little Rock","","",0
3509,"https://ChangingThePresent.org/collections/University-Of-Arkansas-At-Monticello","University of Arkansas at Monticello","","",0
3510,"https://ChangingThePresent.org/collections/University-Of-Arkansas-At-Pine-Bluff","University of Arkansas at Pine Bluff","","",0
3511,"https://ChangingThePresent.org/collections/University-Of-Arkansas-Community-College-Batesville","University of Arkansas Community College-Batesville","","",0
3512,"https://ChangingThePresent.org/collections/University-Of-Arkansas-Community-College-Hope","University of Arkansas Community College-Hope","","",0
3513,"https://ChangingThePresent.org/collections/University-Of-Arkansas-Community-College-Morrilton","University of Arkansas Community College-Morrilton","","",0
3514,"https://ChangingThePresent.org/collections/University-Of-Arkansas-For-Medical-Sciences","University of Arkansas for Medical Sciences","","",0
3515,"https://ChangingThePresent.org/collections/University-Of-Arkansas-Fort-Smith","University of Arkansas-Fort Smith","","",0
3516,"https://ChangingThePresent.org/collections/University-Of-Baltimore","University of Baltimore","","",0
3517,"https://ChangingThePresent.org/collections/University-Of-Bridgeport","University of Bridgeport","","",0
3518,"https://ChangingThePresent.org/collections/University-Of-California-Berkeley","University of California-Berkeley","","",0
3519,"https://ChangingThePresent.org/collections/University-Of-California-Davis","University of California-Davis","","",0
3520,"https://ChangingThePresent.org/collections/University-Of-California-Hastings-College-Of-Law","University of California-Hastings College of Law","","",0
3521,"https://ChangingThePresent.org/collections/University-Of-California-Irvine","University of California-Irvine","","",0
3522,"https://ChangingThePresent.org/collections/University-Of-California-Los-Angeles","University of California-Los Angeles","","",0
3523,"https://ChangingThePresent.org/collections/University-Of-California-Merced","University of California-Merced","","",0
3524,"https://ChangingThePresent.org/collections/University-Of-California-Riverside","University of California-Riverside","","",0
3525,"https://ChangingThePresent.org/collections/University-Of-California-San-Diego","University of California-San Diego","","",0
3526,"https://ChangingThePresent.org/collections/University-Of-California-San-Francisco","University of California-San Francisco","","",0
3527,"https://ChangingThePresent.org/collections/University-Of-California-Santa-Barbara","University of California-Santa Barbara","","",0
3528,"https://ChangingThePresent.org/collections/University-Of-California-Santa-Cruz","University of California-Santa Cruz","","",0
3529,"https://ChangingThePresent.org/collections/University-Of-Central-Arkansas","University of Central Arkansas","","",0
3530,"https://ChangingThePresent.org/collections/University-Of-Central-Florida","University of Central Florida","","",0
3531,"https://ChangingThePresent.org/collections/University-Of-Central-Missouri","University of Central Missouri","","",0
3532,"https://ChangingThePresent.org/collections/University-Of-Central-Oklahoma","University of Central Oklahoma","","",0
3533,"https://ChangingThePresent.org/collections/University-Of-Charleston","University of Charleston","","",0
3534,"https://ChangingThePresent.org/collections/University-Of-Chicago","University of Chicago","","",0
3535,"https://ChangingThePresent.org/collections/University-Of-Cincinnati-Blue-Ash-College","University of Cincinnati-Blue Ash College","","",0
3536,"https://ChangingThePresent.org/collections/University-Of-Cincinnati-Clermont-College","University of Cincinnati-Clermont College","","",0
3537,"https://ChangingThePresent.org/collections/University-Of-Cincinnati-Main-Campus","University of Cincinnati-Main Campus","","",0
3538,"https://ChangingThePresent.org/collections/University-Of-Colorado-Boulder","University of Colorado Boulder","","",0
3539,"https://ChangingThePresent.org/collections/University-Of-Colorado-Colorado-Springs","University of Colorado Colorado Springs","","",0
3540,"https://ChangingThePresent.org/collections/University-Of-Colorado-Denver","University of Colorado Denver","","",0
3541,"https://ChangingThePresent.org/collections/University-Of-Connecticut","University of Connecticut","","",0
3542,"https://ChangingThePresent.org/collections/University-Of-Connecticut-Avery-Point","University of Connecticut-Avery Point","","",0
3543,"https://ChangingThePresent.org/collections/University-Of-Connecticut-Stamford","University of Connecticut-Stamford","","",0
3544,"https://ChangingThePresent.org/collections/University-Of-Connecticut-Tri-Campus","University of Connecticut-Tri-Campus","","",0
3545,"https://ChangingThePresent.org/collections/University-Of-Dallas","University of Dallas","","",0
3546,"https://ChangingThePresent.org/collections/University-Of-Dayton","University of Dayton","","",0
3547,"https://ChangingThePresent.org/collections/University-Of-Delaware","University of Delaware","","",0
3548,"https://ChangingThePresent.org/collections/University-Of-Denver","University of Denver","","",0
3549,"https://ChangingThePresent.org/collections/University-Of-Detroit-Mercy","University of Detroit Mercy","","",0
3550,"https://ChangingThePresent.org/collections/University-Of-Dubuque","University of Dubuque","","",0
3551,"https://ChangingThePresent.org/collections/University-Of-Evansville","University of Evansville","","",0
3552,"https://ChangingThePresent.org/collections/University-Of-Florida","University of Florida","","",0
3553,"https://ChangingThePresent.org/collections/University-Of-Florida-Online","University of Florida-Online","","",0
3554,"https://ChangingThePresent.org/collections/University-Of-Fort-Lauderdale","University of Fort Lauderdale","","",0
3555,"https://ChangingThePresent.org/collections/University-Of-Georgia","University of Georgia","","",0
3556,"https://ChangingThePresent.org/collections/University-Of-Great-Falls","University of Great Falls","","",0
3557,"https://ChangingThePresent.org/collections/University-Of-Hartford","University of Hartford","","",0
3558,"https://ChangingThePresent.org/collections/University-Of-Hawaii-At-Hilo","University of Hawaii at Hilo","","",0
3559,"https://ChangingThePresent.org/collections/University-Of-Hawaii-At-Manoa","University of Hawaii at Manoa","","",0
3560,"https://ChangingThePresent.org/collections/University-Of-Hawaii-Maui-College","University of Hawaii Maui College","","",0
3561,"https://ChangingThePresent.org/collections/University-Of-Hawaii-West-Oahu","University of Hawaii-West Oahu","","",0
3562,"https://ChangingThePresent.org/collections/University-Of-Houston","University of Houston","","",0
3563,"https://ChangingThePresent.org/collections/University-Of-Houston-Clear-Lake","University of Houston-Clear Lake","","",0
3564,"https://ChangingThePresent.org/collections/University-Of-Houston-Downtown","University of Houston-Downtown","","",0
3565,"https://ChangingThePresent.org/collections/University-Of-Houston-Victoria","University of Houston-Victoria","","",0
3566,"https://ChangingThePresent.org/collections/University-Of-Idaho","University of Idaho","","",0
3567,"https://ChangingThePresent.org/collections/University-Of-Illinois-At-Chicago","University of Illinois at Chicago","","",0
3568,"https://ChangingThePresent.org/collections/University-Of-Illinois-At-Springfield","University of Illinois at Springfield","","",0
3569,"https://ChangingThePresent.org/collections/University-Of-Illinois-At-Urbana-Champaign","University of Illinois at Urbana-Champaign","","",0
3570,"https://ChangingThePresent.org/collections/University-Of-Indianapolis","University of Indianapolis","","",0
3571,"https://ChangingThePresent.org/collections/University-Of-Iowa","University of Iowa","","",0
3572,"https://ChangingThePresent.org/collections/University-Of-Jamestown","University of Jamestown","","",0
3573,"https://ChangingThePresent.org/collections/University-Of-Kansas","University of Kansas","","",0
3574,"https://ChangingThePresent.org/collections/University-Of-Kentucky","University of Kentucky","","",0
3575,"https://ChangingThePresent.org/collections/University-Of-La-Verne","University of La Verne","","",0
3576,"https://ChangingThePresent.org/collections/University-Of-Louisiana-At-Lafayette","University of Louisiana at Lafayette","","",0
3577,"https://ChangingThePresent.org/collections/University-Of-Louisiana-At-Monroe","University of Louisiana at Monroe","","",0
3578,"https://ChangingThePresent.org/collections/University-Of-Louisville","University of Louisville","","",0
3579,"https://ChangingThePresent.org/collections/University-Of-Maine","University of Maine","","",0
3580,"https://ChangingThePresent.org/collections/University-Of-Maine-At-Augusta","University of Maine at Augusta","","",0
3581,"https://ChangingThePresent.org/collections/University-Of-Maine-At-Farmington","University of Maine at Farmington","","",0
3582,"https://ChangingThePresent.org/collections/University-Of-Maine-At-Fort-Kent","University of Maine at Fort Kent","","",0
3583,"https://ChangingThePresent.org/collections/University-Of-Maine-At-Machias","University of Maine at Machias","","",0
3584,"https://ChangingThePresent.org/collections/University-Of-Maine-At-Presque-Isle","University of Maine at Presque Isle","","",0
3585,"https://ChangingThePresent.org/collections/University-Of-Mary","University of Mary","","",0
3586,"https://ChangingThePresent.org/collections/University-Of-Mary-Hardin-Baylor","University of Mary Hardin-Baylor","","",0
3587,"https://ChangingThePresent.org/collections/University-Of-Mary-Washington","University of Mary Washington","","",0
